,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
0,further,d6a8931c94d5_1,trial_8_knob,trial_17_redsport,trial_26_crow,trial_7_basset,further_knob
1,further,d6a8931c94d5_2,trial_17_redsport,trial_26_crow,trial_7_basset,trial_8_knob,further_redsport
2,closer,d6a8931c94d5_3,trial_1_bluesport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_bluesport
3,closer,d6a8931c94d5_4,trial_28_chihuahua,trial_18_pug,trial_23_weimaraner,trial_30_doberman,closer_chihuahua
4,closer,d6a8931c94d5_6,trial_23_weimaraner,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_weimaraner
5,further,d6a8931c94d5_7,trial_3_redantique,trial_14_robin,trial_27_sling,trial_2_bullmastiff,further_redantique
6,further,d6a8931c94d5_8,trial_7_basset,trial_17_redsport,trial_26_crow,trial_8_knob,further_basset
7,further,d6a8931c94d5_12,trial_9_brown,trial_13_tomtit,trial_16_bloodhound,trial_21_woven,further_brown
8,closer,d6a8931c94d5_13,trial_31_bluesedan,trial_10_beetle,trial_1_bluesport,trial_6_hatchback,closer_bluesedan
9,closer,d6a8931c94d5_14,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,trial_6_hatchback,closer_beetle
10,further,d6a8931c94d5_15,trial_14_robin,trial_27_sling,trial_2_bullmastiff,trial_3_redantique,further_robin
11,further,d6a8931c94d5_16,trial_16_bloodhound,trial_13_tomtit,trial_21_woven,trial_9_brown,further_bloodhound
12,closer,d6a8931c94d5_18,trial_6_hatchback,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,closer_hatchback
13,further,d6a8931c94d5_21,trial_13_tomtit,trial_16_bloodhound,trial_21_woven,trial_9_brown,further_tomtit
14,further,d6a8931c94d5_22,trial_2_bullmastiff,trial_14_robin,trial_27_sling,trial_3_redantique,further_bullmastiff
15,further,d6a8931c94d5_26,trial_21_woven,trial_13_tomtit,trial_16_bloodhound,trial_9_brown,further_woven
16,further,d6a8931c94d5_28,trial_26_crow,trial_17_redsport,trial_7_basset,trial_8_knob,further_crow
17,further,d6a8931c94d5_29,trial_27_sling,trial_14_robin,trial_2_bullmastiff,trial_3_redantique,further_sling
18,closer,d6a8931c94d5_30,trial_30_doberman,trial_18_pug,trial_23_weimaraner,trial_28_chihuahua,closer_doberman
19,closer,a061099290fc_1,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
20,further,a061099290fc_16,trial_22_leather,trial_10_beetle,trial_25_goldenretriever,trial_29_sparrow,further_leather
21,further,a061099290fc_17,trial_10_beetle,trial_22_leather,trial_25_goldenretriever,trial_29_sparrow,further_beetle
22,further,a061099290fc_19,trial_29_sparrow,trial_10_beetle,trial_22_leather,trial_25_goldenretriever,further_sparrow
23,closer,a061099290fc_24,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
24,closer,a061099290fc_26,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
25,closer,a061099290fc_27,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
26,further,a061099290fc_29,trial_25_goldenretriever,trial_10_beetle,trial_22_leather,trial_29_sparrow,further_goldenretriever
27,closer,66caff2a72e4_3,trial_32_squat,trial_21_woven,trial_22_leather,trial_5_inlay,closer_squat
28,closer,66caff2a72e4_4,trial_5_inlay,trial_21_woven,trial_22_leather,trial_32_squat,closer_inlay
29,closer,66caff2a72e4_21,trial_22_leather,trial_21_woven,trial_32_squat,trial_5_inlay,closer_leather
30,closer,66caff2a72e4_30,trial_21_woven,trial_22_leather,trial_32_squat,trial_5_inlay,closer_woven
31,closer,e49efb324a4b_1,trial_29_sparrow,trial_13_tomtit,trial_15_nightingale,trial_26_crow,closer_sparrow
32,closer,e49efb324a4b_8,trial_1_bluesport,trial_10_beetle,trial_24_white,trial_3_redantique,closer_bluesport
33,closer,e49efb324a4b_10,trial_10_beetle,trial_1_bluesport,trial_24_white,trial_3_redantique,closer_beetle
34,closer,e49efb324a4b_12,trial_3_redantique,trial_10_beetle,trial_1_bluesport,trial_24_white,closer_redantique
35,further,e49efb324a4b_15,trial_7_basset,trial_11_waiting,trial_12_bluejay,trial_9_brown,further_basset
36,further,e49efb324a4b_17,trial_12_bluejay,trial_11_waiting,trial_7_basset,trial_9_brown,further_bluejay
37,further,e49efb324a4b_18,trial_11_waiting,trial_12_bluejay,trial_7_basset,trial_9_brown,further_waiting
38,closer,e49efb324a4b_20,trial_15_nightingale,trial_13_tomtit,trial_26_crow,trial_29_sparrow,closer_nightingale
39,closer,e49efb324a4b_21,trial_26_crow,trial_13_tomtit,trial_15_nightingale,trial_29_sparrow,closer_crow
40,closer,e49efb324a4b_22,trial_13_tomtit,trial_15_nightingale,trial_26_crow,trial_29_sparrow,closer_tomtit
41,further,e49efb324a4b_23,trial_9_brown,trial_11_waiting,trial_12_bluejay,trial_7_basset,further_brown
42,closer,e49efb324a4b_31,trial_24_white,trial_10_beetle,trial_1_bluesport,trial_3_redantique,closer_white
43,further,b99247975eb2_2,trial_24_white,trial_22_leather,trial_26_crow,trial_7_basset,further_white
44,closer,b99247975eb2_3,trial_12_bluejay,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo,closer_bluejay
45,further,b99247975eb2_6,trial_15_nightingale,trial_10_beetle,trial_21_woven,trial_23_weimaraner,further_nightingale
46,closer,b99247975eb2_7,trial_6_hatchback,trial_17_redsport,trial_1_bluesport,trial_31_bluesedan,closer_hatchback
47,closer,b99247975eb2_8,trial_13_tomtit,trial_12_bluejay,trial_19_pigeon,trial_20_cuckoo,closer_tomtit
48,further,b99247975eb2_11,trial_7_basset,trial_22_leather,trial_24_white,trial_26_crow,further_basset
49,further,b99247975eb2_12,trial_9_brown,trial_14_robin,trial_28_chihuahua,trial_32_squat,further_brown
50,closer,b99247975eb2_27,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_19_pigeon,closer_cuckoo
51,further,e0c743c2db0d_4,trial_31_bluesedan,trial_29_sparrow,trial_30_doberman,trial_4_straight,further_bluesedan
52,further,e0c743c2db0d_5,trial_3_redantique,trial_23_weimaraner,trial_26_crow,trial_32_squat,further_redantique
53,closer,e0c743c2db0d_8,trial_24_white,trial_10_beetle,trial_1_bluesport,trial_6_hatchback,closer_white
54,further,e0c743c2db0d_9,trial_2_bullmastiff,trial_12_bluejay,trial_17_redsport,trial_27_sling,further_bullmastiff
55,further,e0c743c2db0d_13,trial_26_crow,trial_23_weimaraner,trial_32_squat,trial_3_redantique,further_crow
56,further,e0c743c2db0d_15,trial_30_doberman,trial_29_sparrow,trial_31_bluesedan,trial_4_straight,further_doberman
57,further,e0c743c2db0d_16,trial_23_weimaraner,trial_26_crow,trial_32_squat,trial_3_redantique,further_weimaraner
58,further,e0c743c2db0d_17,trial_27_sling,trial_12_bluejay,trial_17_redsport,trial_2_bullmastiff,further_sling
59,further,e0c743c2db0d_20,trial_12_bluejay,trial_17_redsport,trial_27_sling,trial_2_bullmastiff,further_bluejay
60,further,e0c743c2db0d_22,trial_32_squat,trial_23_weimaraner,trial_26_crow,trial_3_redantique,further_squat
61,further,e0c743c2db0d_25,trial_17_redsport,trial_12_bluejay,trial_27_sling,trial_2_bullmastiff,further_redsport
62,further,e0c743c2db0d_26,trial_4_straight,trial_29_sparrow,trial_30_doberman,trial_31_bluesedan,further_straight
63,closer,e0c743c2db0d_28,trial_6_hatchback,trial_10_beetle,trial_1_bluesport,trial_24_white,closer_hatchback
64,closer,e0c743c2db0d_29,trial_10_beetle,trial_1_bluesport,trial_24_white,trial_6_hatchback,closer_beetle
65,closer,e0c743c2db0d_30,trial_1_bluesport,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_bluesport
66,further,e0c743c2db0d_31,trial_29_sparrow,trial_30_doberman,trial_31_bluesedan,trial_4_straight,further_sparrow
67,further,23a1e8c79e67_5,trial_29_sparrow,trial_18_pug,trial_21_woven,trial_24_white,further_sparrow
68,further,23a1e8c79e67_20,trial_24_white,trial_18_pug,trial_21_woven,trial_29_sparrow,further_white
69,further,23a1e8c79e67_25,trial_18_pug,trial_21_woven,trial_24_white,trial_29_sparrow,further_pug
70,further,23a1e8c79e67_26,trial_21_woven,trial_18_pug,trial_24_white,trial_29_sparrow,further_woven
71,further,77cb88a647c4_1,trial_30_doberman,trial_15_nightingale,trial_31_bluesedan,trial_5_inlay,further_doberman
72,closer,77cb88a647c4_2,trial_4_straight,trial_21_woven,trial_22_leather,trial_32_squat,closer_straight
73,further,77cb88a647c4_8,trial_13_tomtit,trial_17_redsport,trial_28_chihuahua,trial_8_knob,further_tomtit
74,closer,77cb88a647c4_12,trial_22_leather,trial_21_woven,trial_32_squat,trial_4_straight,closer_leather
75,further,77cb88a647c4_13,trial_15_nightingale,trial_30_doberman,trial_31_bluesedan,trial_5_inlay,further_nightingale
76,further,77cb88a647c4_15,trial_5_inlay,trial_15_nightingale,trial_30_doberman,trial_31_bluesedan,further_inlay
77,further,77cb88a647c4_20,trial_8_knob,trial_13_tomtit,trial_17_redsport,trial_28_chihuahua,further_knob
78,further,77cb88a647c4_21,trial_28_chihuahua,trial_13_tomtit,trial_17_redsport,trial_8_knob,further_chihuahua
79,closer,77cb88a647c4_23,trial_21_woven,trial_22_leather,trial_32_squat,trial_4_straight,closer_woven
80,further,77cb88a647c4_26,trial_17_redsport,trial_13_tomtit,trial_28_chihuahua,trial_8_knob,further_redsport
81,closer,77cb88a647c4_27,trial_32_squat,trial_21_woven,trial_22_leather,trial_4_straight,closer_squat
82,further,77cb88a647c4_28,trial_31_bluesedan,trial_15_nightingale,trial_30_doberman,trial_5_inlay,further_bluesedan
83,further,aad9b5ac4695_1,trial_8_knob,trial_12_bluejay,trial_31_bluesedan,trial_7_basset,further_knob
84,further,aad9b5ac4695_2,trial_7_basset,trial_12_bluejay,trial_31_bluesedan,trial_8_knob,further_basset
85,closer,aad9b5ac4695_3,trial_9_brown,trial_10_beetle,trial_1_bluesport,trial_24_white,closer_brown
86,further,aad9b5ac4695_5,trial_5_inlay,trial_13_tomtit,trial_2_bullmastiff,trial_3_redantique,further_inlay
87,further,aad9b5ac4695_9,trial_3_redantique,trial_13_tomtit,trial_2_bullmastiff,trial_5_inlay,further_redantique
88,closer,aad9b5ac4695_10,trial_24_white,trial_10_beetle,trial_1_bluesport,trial_9_brown,closer_white
89,further,aad9b5ac4695_14,trial_13_tomtit,trial_2_bullmastiff,trial_3_redantique,trial_5_inlay,further_tomtit
90,closer,aad9b5ac4695_18,trial_19_pigeon,trial_20_cuckoo,trial_26_crow,trial_29_sparrow,closer_pigeon
91,closer,aad9b5ac4695_19,trial_20_cuckoo,trial_19_pigeon,trial_26_crow,trial_29_sparrow,closer_cuckoo
92,closer,aad9b5ac4695_20,trial_10_beetle,trial_1_bluesport,trial_24_white,trial_9_brown,closer_beetle
93,closer,aad9b5ac4695_21,trial_29_sparrow,trial_19_pigeon,trial_20_cuckoo,trial_26_crow,closer_sparrow
94,closer,aad9b5ac4695_23,trial_26_crow,trial_19_pigeon,trial_20_cuckoo,trial_29_sparrow,closer_crow
95,further,aad9b5ac4695_25,trial_31_bluesedan,trial_12_bluejay,trial_7_basset,trial_8_knob,further_bluesedan
96,further,aad9b5ac4695_27,trial_2_bullmastiff,trial_13_tomtit,trial_3_redantique,trial_5_inlay,further_bullmastiff
97,further,aad9b5ac4695_28,trial_12_bluejay,trial_31_bluesedan,trial_7_basset,trial_8_knob,further_bluejay
98,closer,aad9b5ac4695_29,trial_1_bluesport,trial_10_beetle,trial_24_white,trial_9_brown,closer_bluesport
99,further,e202993c654f_3,trial_8_knob,trial_26_crow,trial_3_redantique,trial_7_basset,further_knob
100,further,e202993c654f_5,trial_31_bluesedan,trial_19_pigeon,trial_23_weimaraner,trial_5_inlay,further_bluesedan
101,further,e202993c654f_6,trial_3_redantique,trial_26_crow,trial_7_basset,trial_8_knob,further_redantique
102,further,e202993c654f_8,trial_13_tomtit,trial_16_bloodhound,trial_27_sling,trial_6_hatchback,further_tomtit
103,further,e202993c654f_9,trial_6_hatchback,trial_13_tomtit,trial_16_bloodhound,trial_27_sling,further_hatchback
104,further,e202993c654f_11,trial_23_weimaraner,trial_19_pigeon,trial_31_bluesedan,trial_5_inlay,further_weimaraner
105,further,e202993c654f_14,trial_16_bloodhound,trial_13_tomtit,trial_27_sling,trial_6_hatchback,further_bloodhound
106,further,e202993c654f_15,trial_7_basset,trial_26_crow,trial_3_redantique,trial_8_knob,further_basset
107,further,e202993c654f_21,trial_19_pigeon,trial_23_weimaraner,trial_31_bluesedan,trial_5_inlay,further_pigeon
108,further,e202993c654f_25,trial_27_sling,trial_13_tomtit,trial_16_bloodhound,trial_6_hatchback,further_sling
109,further,e202993c654f_26,trial_26_crow,trial_3_redantique,trial_7_basset,trial_8_knob,further_crow
110,further,e202993c654f_32,trial_5_inlay,trial_19_pigeon,trial_23_weimaraner,trial_31_bluesedan,further_inlay
111,closer,1b295ff55c49_5,trial_15_nightingale,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_nightingale
112,closer,1b295ff55c49_6,trial_18_pug,trial_23_weimaraner,trial_25_goldenretriever,trial_28_chihuahua,closer_pug
113,closer,1b295ff55c49_14,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo,trial_26_crow,closer_tomtit
114,closer,1b295ff55c49_16,trial_23_weimaraner,trial_18_pug,trial_25_goldenretriever,trial_28_chihuahua,closer_weimaraner
115,closer,1b295ff55c49_19,trial_20_cuckoo,trial_13_tomtit,trial_15_nightingale,trial_26_crow,closer_cuckoo
116,closer,1b295ff55c49_23,trial_26_crow,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo,closer_crow
117,closer,1b295ff55c49_31,trial_28_chihuahua,trial_18_pug,trial_23_weimaraner,trial_25_goldenretriever,closer_chihuahua
118,further,8d7c0ee48a43_3,trial_30_doberman,trial_13_tomtit,trial_3_redantique,trial_8_knob,further_doberman
119,further,8d7c0ee48a43_4,trial_1_bluesport,trial_20_cuckoo,trial_5_inlay,trial_7_basset,further_bluesport
120,further,8d7c0ee48a43_5,trial_5_inlay,trial_1_bluesport,trial_20_cuckoo,trial_7_basset,further_inlay
121,further,8d7c0ee48a43_7,trial_2_bullmastiff,trial_26_crow,trial_31_bluesedan,trial_4_straight,further_bullmastiff
122,further,8d7c0ee48a43_8,trial_20_cuckoo,trial_1_bluesport,trial_5_inlay,trial_7_basset,further_cuckoo
123,closer,8d7c0ee48a43_9,trial_18_pug,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua,closer_pug
124,closer,8d7c0ee48a43_11,trial_28_chihuahua,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,closer_chihuahua
125,further,8d7c0ee48a43_13,trial_7_basset,trial_1_bluesport,trial_20_cuckoo,trial_5_inlay,further_basset
126,further,8d7c0ee48a43_17,trial_8_knob,trial_13_tomtit,trial_30_doberman,trial_3_redantique,further_knob
127,further,8d7c0ee48a43_18,trial_4_straight,trial_26_crow,trial_2_bullmastiff,trial_31_bluesedan,further_straight
128,closer,8d7c0ee48a43_19,trial_23_weimaraner,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_weimaraner
129,further,8d7c0ee48a43_26,trial_26_crow,trial_2_bullmastiff,trial_31_bluesedan,trial_4_straight,further_crow
130,further,8d7c0ee48a43_27,trial_31_bluesedan,trial_26_crow,trial_2_bullmastiff,trial_4_straight,further_bluesedan
131,further,8d7c0ee48a43_30,trial_13_tomtit,trial_30_doberman,trial_3_redantique,trial_8_knob,further_tomtit
132,further,8d7c0ee48a43_31,trial_3_redantique,trial_13_tomtit,trial_30_doberman,trial_8_knob,further_redantique
133,closer,8d7c0ee48a43_32,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,trial_28_chihuahua,closer_bloodhound
134,closer,26e2e239460a_2,trial_2_bullmastiff,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_bullmastiff
135,closer,26e2e239460a_5,trial_5_inlay,trial_21_woven,trial_27_sling,trial_32_squat,closer_inlay
136,further,26e2e239460a_6,trial_6_hatchback,trial_20_cuckoo,trial_22_leather,trial_23_weimaraner,further_hatchback
137,further,26e2e239460a_8,trial_8_knob,trial_12_bluejay,trial_24_white,trial_25_goldenretriever,further_knob
138,further,26e2e239460a_12,trial_12_bluejay,trial_24_white,trial_25_goldenretriever,trial_8_knob,further_bluejay
139,closer,26e2e239460a_18,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_2_bullmastiff,closer_pug
140,further,26e2e239460a_20,trial_20_cuckoo,trial_22_leather,trial_23_weimaraner,trial_6_hatchback,further_cuckoo
141,closer,26e2e239460a_21,trial_21_woven,trial_27_sling,trial_32_squat,trial_5_inlay,closer_woven
142,further,26e2e239460a_22,trial_22_leather,trial_20_cuckoo,trial_23_weimaraner,trial_6_hatchback,further_leather
143,further,26e2e239460a_23,trial_23_weimaraner,trial_20_cuckoo,trial_22_leather,trial_6_hatchback,further_weimaraner
144,further,26e2e239460a_24,trial_24_white,trial_12_bluejay,trial_25_goldenretriever,trial_8_knob,further_white
145,further,26e2e239460a_25,trial_25_goldenretriever,trial_12_bluejay,trial_24_white,trial_8_knob,further_goldenretriever
146,closer,26e2e239460a_27,trial_27_sling,trial_21_woven,trial_32_squat,trial_5_inlay,closer_sling
147,closer,26e2e239460a_28,trial_28_chihuahua,trial_16_bloodhound,trial_18_pug,trial_2_bullmastiff,closer_chihuahua
148,closer,26e2e239460a_32,trial_32_squat,trial_21_woven,trial_27_sling,trial_5_inlay,closer_squat
149,further,7d349722b687_2,trial_19_pigeon,trial_4_straight,trial_7_basset,trial_9_brown,further_pigeon
150,further,7d349722b687_3,trial_4_straight,trial_19_pigeon,trial_7_basset,trial_9_brown,further_straight
151,further,7d349722b687_4,trial_1_bluesport,trial_26_crow,trial_2_bullmastiff,trial_5_inlay,further_bluesport
152,further,7d349722b687_6,trial_9_brown,trial_19_pigeon,trial_4_straight,trial_7_basset,further_brown
153,further,7d349722b687_7,trial_18_pug,trial_11_waiting,trial_24_white,trial_29_sparrow,further_pug
154,further,7d349722b687_9,trial_29_sparrow,trial_11_waiting,trial_18_pug,trial_24_white,further_sparrow
155,further,7d349722b687_12,trial_10_beetle,trial_14_robin,trial_30_doberman,trial_8_knob,further_beetle
156,closer,7d349722b687_13,trial_13_tomtit,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo,closer_tomtit
157,closer,7d349722b687_15,trial_28_chihuahua,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,closer_chihuahua
158,further,7d349722b687_16,trial_7_basset,trial_19_pigeon,trial_4_straight,trial_9_brown,further_basset
159,further,7d349722b687_17,trial_14_robin,trial_10_beetle,trial_30_doberman,trial_8_knob,further_robin
160,further,7d349722b687_18,trial_26_crow,trial_1_bluesport,trial_2_bullmastiff,trial_5_inlay,further_crow
161,further,7d349722b687_20,trial_30_doberman,trial_10_beetle,trial_14_robin,trial_8_knob,further_doberman
162,further,7d349722b687_21,trial_2_bullmastiff,trial_1_bluesport,trial_26_crow,trial_5_inlay,further_bullmastiff
163,closer,7d349722b687_22,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_15_nightingale,closer_cuckoo
164,further,7d349722b687_23,trial_8_knob,trial_10_beetle,trial_14_robin,trial_30_doberman,further_knob
165,closer,7d349722b687_24,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua,closer_goldenretriever
166,further,7d349722b687_25,trial_5_inlay,trial_1_bluesport,trial_26_crow,trial_2_bullmastiff,further_inlay
167,closer,7d349722b687_26,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,trial_28_chihuahua,closer_bloodhound
168,closer,7d349722b687_27,trial_12_bluejay,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo,closer_bluejay
169,further,7d349722b687_28,trial_24_white,trial_11_waiting,trial_18_pug,trial_29_sparrow,further_white
170,further,7d349722b687_30,trial_11_waiting,trial_18_pug,trial_24_white,trial_29_sparrow,further_waiting
171,closer,7d349722b687_31,trial_23_weimaraner,trial_16_bloodhound,trial_25_goldenretriever,trial_28_chihuahua,closer_weimaraner
172,closer,7d349722b687_32,trial_15_nightingale,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_nightingale
173,closer,331e286811d1_2,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,trial_6_hatchback,closer_beetle
174,further,331e286811d1_3,trial_19_pigeon,trial_24_white,trial_30_doberman,trial_4_straight,further_pigeon
175,further,331e286811d1_4,trial_3_redantique,trial_11_waiting,trial_20_cuckoo,trial_7_basset,further_redantique
176,closer,331e286811d1_5,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_crow
177,closer,331e286811d1_9,trial_12_bluejay,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_bluejay
178,further,331e286811d1_12,trial_9_brown,trial_13_tomtit,trial_21_woven,trial_2_bullmastiff,further_brown
179,closer,331e286811d1_13,trial_6_hatchback,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,closer_hatchback
180,further,331e286811d1_14,trial_24_white,trial_19_pigeon,trial_30_doberman,trial_4_straight,further_white
181,closer,331e286811d1_15,trial_14_robin,trial_12_bluejay,trial_26_crow,trial_29_sparrow,closer_robin
182,further,331e286811d1_17,trial_20_cuckoo,trial_11_waiting,trial_3_redantique,trial_7_basset,further_cuckoo
183,further,331e286811d1_19,trial_4_straight,trial_19_pigeon,trial_24_white,trial_30_doberman,further_straight
184,further,331e286811d1_22,trial_21_woven,trial_13_tomtit,trial_2_bullmastiff,trial_9_brown,further_woven
185,further,331e286811d1_23,trial_2_bullmastiff,trial_13_tomtit,trial_21_woven,trial_9_brown,further_bullmastiff
186,closer,331e286811d1_24,trial_29_sparrow,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_sparrow
187,further,331e286811d1_25,trial_11_waiting,trial_20_cuckoo,trial_3_redantique,trial_7_basset,further_waiting
188,closer,331e286811d1_26,trial_1_bluesport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_bluesport
189,further,331e286811d1_29,trial_30_doberman,trial_19_pigeon,trial_24_white,trial_4_straight,further_doberman
190,closer,331e286811d1_31,trial_31_bluesedan,trial_10_beetle,trial_1_bluesport,trial_6_hatchback,closer_bluesedan
191,further,331e286811d1_32,trial_13_tomtit,trial_21_woven,trial_2_bullmastiff,trial_9_brown,further_tomtit
192,closer,44375a040165_1,trial_12_bluejay,trial_14_robin,trial_20_cuckoo,trial_29_sparrow,closer_bluejay
193,closer,44375a040165_2,trial_31_bluesedan,trial_10_beetle,trial_6_hatchback,trial_9_brown,closer_bluesedan
194,closer,44375a040165_5,trial_9_brown,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_brown
195,closer,44375a040165_7,trial_20_cuckoo,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_cuckoo
196,further,44375a040165_8,trial_2_bullmastiff,trial_11_waiting,trial_19_pigeon,trial_24_white,further_bullmastiff
197,closer,44375a040165_10,trial_6_hatchback,trial_10_beetle,trial_31_bluesedan,trial_9_brown,closer_hatchback
198,further,44375a040165_12,trial_18_pug,trial_15_nightingale,trial_3_redantique,trial_4_straight,further_pug
199,further,44375a040165_13,trial_3_redantique,trial_15_nightingale,trial_18_pug,trial_4_straight,further_redantique
200,closer,44375a040165_15,trial_14_robin,trial_12_bluejay,trial_20_cuckoo,trial_29_sparrow,closer_robin
201,further,44375a040165_17,trial_24_white,trial_11_waiting,trial_19_pigeon,trial_2_bullmastiff,further_white
202,closer,44375a040165_19,trial_7_basset,trial_23_weimaraner,trial_25_goldenretriever,trial_30_doberman,closer_basset
203,further,44375a040165_23,trial_15_nightingale,trial_18_pug,trial_3_redantique,trial_4_straight,further_nightingale
204,closer,44375a040165_24,trial_30_doberman,trial_23_weimaraner,trial_25_goldenretriever,trial_7_basset,closer_doberman
205,further,44375a040165_25,trial_11_waiting,trial_19_pigeon,trial_24_white,trial_2_bullmastiff,further_waiting
206,further,44375a040165_29,trial_4_straight,trial_15_nightingale,trial_18_pug,trial_3_redantique,further_straight
207,further,44375a040165_32,trial_19_pigeon,trial_11_waiting,trial_24_white,trial_2_bullmastiff,further_pigeon
208,closer,54e60295fc00_3,trial_12_bluejay,trial_14_robin,trial_20_cuckoo,trial_26_crow,closer_bluejay
209,closer,54e60295fc00_4,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_20_cuckoo,closer_crow
210,closer,54e60295fc00_6,trial_32_squat,trial_11_waiting,trial_22_leather,trial_4_straight,closer_squat
211,closer,54e60295fc00_8,trial_20_cuckoo,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_cuckoo
212,closer,54e60295fc00_9,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,trial_28_chihuahua,closer_bloodhound
213,closer,54e60295fc00_11,trial_28_chihuahua,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,closer_chihuahua
214,further,54e60295fc00_12,trial_17_redsport,trial_15_nightingale,trial_2_bullmastiff,trial_5_inlay,further_redsport
215,further,54e60295fc00_13,trial_5_inlay,trial_15_nightingale,trial_17_redsport,trial_2_bullmastiff,further_inlay
216,closer,54e60295fc00_17,trial_22_leather,trial_11_waiting,trial_32_squat,trial_4_straight,closer_leather
217,closer,54e60295fc00_20,trial_14_robin,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_robin
218,closer,54e60295fc00_21,trial_4_straight,trial_11_waiting,trial_22_leather,trial_32_squat,closer_straight
219,closer,54e60295fc00_25,trial_11_waiting,trial_22_leather,trial_32_squat,trial_4_straight,closer_waiting
220,further,54e60295fc00_27,trial_2_bullmastiff,trial_15_nightingale,trial_17_redsport,trial_5_inlay,further_bullmastiff
221,further,54e60295fc00_29,trial_15_nightingale,trial_17_redsport,trial_2_bullmastiff,trial_5_inlay,further_nightingale
222,closer,54e60295fc00_31,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua,closer_goldenretriever
223,further,d479bb0a2d11_2,trial_27_sling,trial_14_robin,trial_24_white,trial_25_goldenretriever,further_sling
224,further,d479bb0a2d11_3,trial_25_goldenretriever,trial_14_robin,trial_24_white,trial_27_sling,further_goldenretriever
225,further,d479bb0a2d11_4,trial_14_robin,trial_24_white,trial_25_goldenretriever,trial_27_sling,further_robin
226,further,d479bb0a2d11_5,trial_17_redsport,trial_11_waiting,trial_26_crow,trial_7_basset,further_redsport
227,further,d479bb0a2d11_11,trial_11_waiting,trial_17_redsport,trial_26_crow,trial_7_basset,further_waiting
228,closer,d479bb0a2d11_14,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,trial_2_bullmastiff,closer_bloodhound
229,further,d479bb0a2d11_15,trial_26_crow,trial_11_waiting,trial_17_redsport,trial_7_basset,further_crow
230,closer,d479bb0a2d11_22,trial_2_bullmastiff,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,closer_bullmastiff
231,further,d479bb0a2d11_25,trial_7_basset,trial_11_waiting,trial_17_redsport,trial_26_crow,further_basset
232,further,d479bb0a2d11_26,trial_24_white,trial_14_robin,trial_25_goldenretriever,trial_27_sling,further_white
233,closer,d479bb0a2d11_27,trial_23_weimaraner,trial_16_bloodhound,trial_18_pug,trial_2_bullmastiff,closer_weimaraner
234,closer,d479bb0a2d11_31,trial_18_pug,trial_16_bloodhound,trial_23_weimaraner,trial_2_bullmastiff,closer_pug
235,further,bf974318f61d_4,trial_31_bluesedan,trial_13_tomtit,trial_22_leather,trial_28_chihuahua,further_bluesedan
